City,Category Name,Grade,Avg Growth Rate
WEST LIBERTY,100% AGAVE TEQUILA,mid,0.9628802207735111
HARTLEY,AMERICAN FLAVORED VODKA,high,0.9626296468827018
AVOCA,IMPORTED FLAVORED VODKA,low,0.9617715772338986
NORTH LIBERTY,AMERICAN SCHNAPPS,high,0.9616815108456714
REDFIELD,TENNESSEE WHISKIES,low,0.9615206151653056
DOWS,WHITE RUM,low,0.9613594459150995
WEST BEND,IMPORTED DRY GINS,low,0.9613293745922556
OSKALOOSA,IRISH WHISKIES,high,0.9611111111111111
LONE TREE,CANADIAN WHISKIES,low,0.9610428784388214
JOHNSTON,TEMPORARY & SPECIALTY PACKAGES,low,0.960849102445054
MARSHALLTOWN,IMPORTED CORDIALS & LIQUEUR,mid,0.960535930128081
DENISON,WHISKEY LIQUEUR,high,0.9604779235804896
PAULLINA,NEUTRAL GRAIN SPIRITS FLAVORED,high,0.9603960396039601
BELLE PLAINE,STRAIGHT BOURBON WHISKIES,high,0.9602443137445321
SEYMOUR,COCKTAILS/RTD,low,0.9601619483391938
CEDAR FALLS,BLENDED WHISKIES,mid,0.9599878919337366
LENOX,TRIPLE SEC,low,0.9598549921492564
ELMA,COFFEE LIQUEURS,low,0.9594937612765864
SUMNER,NEUTRAL GRAIN SPIRITS,low,0.9594199928967572
DAKOTA CITY,IMPORTED BRANDIES,low,0.9591049607508362
BELLE PLAINE,AMERICAN FLAVORED VODKA,high,0.9590696328495661
SLATER,TEMPORARY & SPECIALTY PACKAGES,low,0.9589538422906279
OKOBOJI,100% AGAVE TEQUILA,low,0.9587049813897104
MANNING,SINGLE BARREL BOURBON WHISKIES,low,0.9585996455626329
CEDAR RAPIDS,STRAIGHT RYE WHISKIES,mid,0.9585325674420072
NEW LONDON,IMPORTED VODKAS,low,0.9584715740940051
ST ANSGAR,GOLD RUM,low,0.9584551656920078
NORTH LIBERTY,IMPORTED CORDIALS & LIQUEUR,mid,0.9584095243355492
SPENCER,TENNESSEE WHISKIES,high,0.9583849895234597
MORAVIA,100% AGAVE TEQUILA,low,0.9583435008750882
CENTER POINT,AMERICAN CORDIALS & LIQUEUR,high,0.9582379741470651
HARTLEY,GOLD RUM,low,0.9581418778418253
STATE CENTER,IOWA SPIRITS MANUFACTURERS,low,0.9580421583522357
HARLAN,STRAIGHT RYE WHISKIES,high,0.9578865197182634
OGDEN,AMERICAN FLAVORED VODKA,low,0.9578126024382189
HUBBARD,AMERICAN DRY GINS,low,0.95773283403416
GLENWOOD,MIXTO TEQUILA,high,0.9572649572649573
SWEA CITY,IOWA SPIRITS MANUFACTURERS,low,0.9571703294756722
ALDEN,MIXTO TEQUILA,low,0.9570564307146056
NORTHWOOD,AMERICAN CORDIALS & LIQUEUR,high,0.9568303604271002
GRAETTINGER,STRAIGHT BOURBON WHISKIES,low,0.9567720663132966
OSKALOOSA,SINGLE BARREL BOURBON WHISKIES,low,0.9566057097985659
DUNLAP,FLAVORED RUM,high,0.9564242461877163
WINFIELD,STRAIGHT RYE WHISKIES,low,0.9562570528827953
STANTON,TENNESSEE WHISKIES,low,0.9556290533085744
DYERSVILLE,100% AGAVE TEQUILA,mid,0.955026455026455
JEWELL,MIXTO TEQUILA,low,0.9550019294115759
AVOCA,TRIPLE SEC,low,0.954969162687113
SHEFFIELD,CREAM LIQUEURS,low,0.9547694719204367
MAYNARD,STRAIGHT BOURBON WHISKIES,low,0.954600687306083
MISSOURI VALLEY,BLENDED WHISKIES,high,0.9545018282927854
KEOTA,STRAIGHT BOURBON WHISKIES,low,0.9540936025445871
MUSCATINE,WHISKEY LIQUEUR,mid,0.9533561796915742
NASHUA,IMPORTED SCHNAPPS,low,0.9526515151515151
RICEVILLE,IMPORTED SCHNAPPS,low,0.9521984222955195
LOGAN,IOWA SPIRITS MANUFACTURERS,low,0.9520000000000001
ALTON,CANADIAN WHISKIES,low,0.951916191773076
VAN HORNE,AMERICAN FLAVORED VODKA,low,0.9517932422602043
MELCHER-DALLAS,NEUTRAL GRAIN SPIRITS,low,0.9514337947346924
COUNCIL BLUFFS,TENNESSEE WHISKIES,mid,0.9502801120448179
LAKE VIEW,IMPORTED FLAVORED VODKA,low,0.950183887129579
APLINGTON,AMERICAN FLAVORED VODKA,low,0.94947209653092
NEWTON,IMPORTED CORDIALS & LIQUEUR,high,0.9494498378164274
RUTHVEN,AMERICAN VODKAS,low,0.9491002146277033
MECHANICSVILLE,FLAVORED RUM,low,0.9489110022795139
JESUP,100% AGAVE TEQUILA,low,0.9482758620689655
BLAIRSTOWN,CANADIAN WHISKIES,high,0.9481940126000264
MARTENSDALE,AMERICAN CORDIALS & LIQUEUR,low,0.9480780261751492
CALMAR,IMPORTED CORDIALS & LIQUEUR,low,0.947902063991677
IOWA FALLS,TEMPORARY & SPECIALTY PACKAGES,mid,0.9477229666239763
SANBORN,IOWA SPIRITS MANUFACTURERS,low,0.9476532573720938
HUBBARD,AMERICAN VODKAS,high,0.9474432959659274
GRIMES,STRAIGHT RYE WHISKIES,low,0.9473631678088797
ELDRIDGE,TRIPLE SEC,low,0.9471203305095476
KEOKUK,AMERICAN BRANDIES,high,0.9469899856362345
WAUKEE,NEUTRAL GRAIN SPIRITS FLAVORED,high,0.946886891143102
SAC CITY,TEMPORARY & SPECIALTY PACKAGES,mid,0.9465745007680492
SULLY,WHISKEY LIQUEUR,high,0.9463563218390804
WALNUT,IOWA SPIRITS MANUFACTURERS,high,0.9462184873949583
NORA SPRINGS,AMERICAN FLAVORED VODKA,high,0.946152776147303
SPIRIT LAKE,AMERICAN DISTILLED SPIRIT SPECIALTY,low,0.9453767277508399
ST CHARLES,WHISKEY LIQUEUR,high,0.9452660870152149
ALTOONA,IMPORTED BRANDIES,mid,0.945216877687946
MUSCATINE,IMPORTED BRANDIES,mid,0.9451580810047512
PLEASANTVILLE,CREAM LIQUEURS,low,0.9447999942702433
LENOX,IMPORTED FLAVORED VODKA,low,0.9443847327098148
WAUKEE,100% AGAVE TEQUILA,high,0.9443677387096918
WALFORD,CREAM LIQUEURS,low,0.9442998483048436
KELLOGG,MIXTO TEQUILA,low,0.9439071253489439
DAKOTA CITY,SPICED RUM,high,0.9438622141747143
GRINNELL,100% AGAVE TEQUILA,mid,0.943305238458838
EVANSDALE,IMPORTED DRY GINS,low,0.9429291177613802
JOHNSTON,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.9429273402430987
NEW LONDON,COCKTAILS/RTD,low,0.9429112554112555
FONTANELLE,SPICED RUM,low,0.9422698938619641
NASHUA,WHITE RUM,low,0.9417952349324547
WALCOTT,IMPORTED VODKAS,low,0.9417768077811794
ANKENY,MEZCAL,mid,0.9416666666666667
FORT DODGE,IOWA SPIRITS MANUFACTURERS,low,0.9416068673266876
WILLIAMSBURG,IMPORTED SCHNAPPS,high,0.9415958939617245
WILLIAMSBURG,AMERICAN CORDIALS & LIQUEUR,high,0.9414316323407234
WASHINGTON,IRISH WHISKIES,mid,0.9413019412046957
LANSING,TEMPORARY & SPECIALTY PACKAGES,low,0.9410705322689727
FORT MADISON,SPICED RUM,high,0.940413630129862
WAVERLY,IOWA SPIRITS MANUFACTURERS,mid,0.9402712477396021
LAKE VIEW,AMERICAN CORDIALS & LIQUEUR,low,0.9392510447466488
WEST BURLINGTON,SINGLE BARREL BOURBON WHISKIES,low,0.9386121583345094
SHENANDOAH,AMERICAN FLAVORED VODKA,high,0.9385288640417938
CARLISLE,IOWA SPIRITS MANUFACTURERS,low,0.9377036983647155
WAVERLY,IMPORTED BRANDIES,mid,0.9376291900473843
COON RAPIDS,AMERICAN VODKAS,high,0.9375894257653946
ROCK VALLEY,FLAVORED RUM,high,0.9375417757966255
ALTOONA,TENNESSEE WHISKIES,high,0.9375217496923978
MARSHALLTOWN,STRAIGHT RYE WHISKIES,high,0.9370177860797533
FORT DODGE,IMPORTED CORDIALS & LIQUEUR,high,0.9369652395653044
MONROE,IMPORTED DRY GINS,low,0.9368543779551158
EVANSDALE,AMERICAN CORDIALS & LIQUEUR,high,0.9366014794264457
PELLA,CREAM LIQUEURS,high,0.9365476848133897
CRESCO,IMPORTED BRANDIES,low,0.936082354916969
MOUNT VERNON,AMERICAN SLOE GINS,low,0.9358974358974358
WAUKEE,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.9353976302579016
NORWALK,WHITE RUM,high,0.9352323303586841
TIFFIN,SINGLE BARREL BOURBON WHISKIES,low,0.9351491569390402
DONNELLSON,AMERICAN SCHNAPPS,high,0.9349999999999999
ALTOONA,FLAVORED RUM,high,0.9348475731602216
LENOX,AMERICAN FLAVORED VODKA,low,0.9345531249284941
BELLE PLAINE,STRAIGHT RYE WHISKIES,low,0.9343965857388529
MURRAY,TENNESSEE WHISKIES,low,0.9338566652129673
SAGEVILLE,BLENDED WHISKIES,low,0.9334829401344638
PERRY,MIXTO TEQUILA,high,0.9333333333333333
NORTH LIBERTY,SCOTCH WHISKIES,high,0.9332510782238872
DEWITT,TENNESSEE WHISKIES,low,0.933220000373162
ALLERTON,STRAIGHT BOURBON WHISKIES,low,0.9327795250467207
WASHINGTON,IMPORTED CORDIALS & LIQUEUR,mid,0.931885166934763
URBANA,MIXTO TEQUILA,low,0.9314548437596845
CEDAR FALLS,AMERICAN CORDIALS & LIQUEUR,high,0.9314504404243339
VINTON,FLAVORED RUM,high,0.9314416922002567
IDA GROVE,WHISKEY LIQUEUR,high,0.9313507230195563
LE MARS,STRAIGHT BOURBON WHISKIES,mid,0.9311674949568665
HAWARDEN,WHISKEY LIQUEUR,high,0.9311360063465172
TABOR,AMERICAN FLAVORED VODKA,high,0.9311158798283263
MAQUOKETA,IMPORTED SCHNAPPS,high,0.931029387410042
VICTOR,IRISH WHISKIES,low,0.9310263351285295
ANTHON,CANADIAN WHISKIES,high,0.9309234106835306
GRISWOLD,AMERICAN DRY GINS,low,0.9307106458615279
ARNOLDS PARK,SINGLE BARREL BOURBON WHISKIES,low,0.9306790277308853
URBANDALE,IMPORTED FLAVORED VODKA,high,0.9306467879895224
WAVERLY,100% AGAVE TEQUILA,mid,0.9304464332638401
CARLISLE,TEMPORARY & SPECIALTY PACKAGES,mid,0.929973225479527
EVANSDALE,IMPORTED BRANDIES,mid,0.9295925847979344
ONAWA,AMERICAN BRANDIES,high,0.9283707865168539
BLUE GRASS,IMPORTED CORDIALS & LIQUEUR,low,0.9279883822691222
NORTHWOOD,AMERICAN VODKAS,high,0.9277510883584511
FORT ATKINSON,IMPORTED FLAVORED VODKA,low,0.9277300603443713
POLK CITY,STRAIGHT RYE WHISKIES,mid,0.9276542696862665
MERRILL,WHISKEY LIQUEUR,high,0.927212608040888
GRISWOLD,WHISKEY LIQUEUR,high,0.9265800477043603
PACIFIC JUNCTION,MIXTO TEQUILA,low,0.9264790298800835
NICHOLS,SPICED RUM,low,0.9263121393668043
RUNNELLS,CREAM LIQUEURS,low,0.9259259259259259
RAYMOND,TEMPORARY & SPECIALTY PACKAGES,low,0.9258852351470742
BETTENDORF,IOWA SPIRITS MANUFACTURERS,mid,0.9254480490577873
MANNING,AMERICAN SCHNAPPS,high,0.9250035037247635
LATIMER,CREAM LIQUEURS,low,0.9249930631427431
SPIRIT LAKE,IMPORTED SCHNAPPS,high,0.9249090205733713
LAKE VIEW,AMERICAN SCHNAPPS,low,0.9245465715853672
CEDAR RAPIDS,MEZCAL,mid,0.9244602379424066
GRANGER,WHITE RUM,low,0.9241487822422698
EARLHAM,AMERICAN FLAVORED VODKA,low,0.9241258741258741
CLARENCE,IOWA SPIRITS MANUFACTURERS,low,0.924059513494293
FORT MADISON,SPECIAL ORDER ITEMS,low,0.9239752886980463
GRIMES,IMPORTED CORDIALS & LIQUEURS,low,0.9239130434782611
GUTTENBERG,SINGLE MALT SCOTCH,high,0.9236825396825398
HOLSTEIN,TENNESSEE WHISKIES,high,0.9235163119753199
ST ANSGAR,IMPORTED BRANDIES,low,0.923441726284188
AMES,MEZCAL,high,0.923440065681445
ANITA,STRAIGHT BOURBON WHISKIES,high,0.9230769230769229
KEOSAUQUA,STRAIGHT BOURBON WHISKIES,high,0.9226782145418486
VAN HORNE,STRAIGHT RYE WHISKIES,mid,0.9210526315789473
LE GRAND,IMPORTED SCHNAPPS,high,0.920999896413067
CRESCENT,TENNESSEE WHISKIES,high,0.9209590385087072
LAKE CITY,IOWA SPIRITS MANUFACTURERS,low,0.9206585352131872
NEW VIRGINIA,MIXTO TEQUILA,high,0.9206349206349208
CLARKSVILLE,TEMPORARY & SPECIALTY PACKAGES,low,0.9201132594573258
ROBINS,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.92
PANORA,FLAVORED GIN,low,0.9198830409356725
HAWARDEN,100% AGAVE TEQUILA,high,0.9197945917289987
PLEASANT HILL,SCOTCH WHISKIES,mid,0.9196730377454992
MARION,AMERICAN SCHNAPPS,high,0.9194433621348708
BOONE,TENNESSEE WHISKIES,high,0.9193956291273294
MAQUOKETA,WHITE RUM,high,0.9191919191919192
HARPERS FERRY,AMERICAN VODKAS,high,0.9184251403558933
STUART,STRAIGHT BOURBON WHISKIES,high,0.9180640347307016
NORA SPRINGS,WHITE RUM,low,0.9172694776496595
AMES,100% AGAVE TEQUILA,high,0.9172685152960544
GRAND JUNCTION,COCKTAILS/RTD,low,0.9170353268449734
GLADBROOK,SPICED RUM,high,0.9166666666666669
PRINCETON,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.9166666666666667
POCAHONTAS,COFFEE LIQUEURS,high,0.9166666666666666
WEST BRANCH,SINGLE BARREL BOURBON WHISKIES,low,0.9166666666666666
WEST LIBERTY,MIXTO TEQUILA,high,0.9166666666666666
CLARENCE,MIXTO TEQUILA,low,0.9165469532477977
PACIFIC JUNCTION,SINGLE MALT SCOTCH,mid,0.9162495829162496
DECORAH,TEMPORARY & SPECIALTY PACKAGES,low,0.9159654212260043
GREENFIELD,SPICED RUM,high,0.915740947408692
ELDRIDGE,SINGLE BARREL BOURBON WHISKIES,low,0.9156449570718785
DUMONT,COCKTAILS/RTD,low,0.914989290779037
MOUNT VERNON,100% AGAVE TEQUILA,high,0.9148732987934368
IOWA CITY,STRAIGHT RYE WHISKIES,high,0.9143895227309748
CENTERVILLE,BLENDED WHISKIES,high,0.9136465906365546
CHARLES CITY,SINGLE BARREL BOURBON WHISKIES,low,0.9128637137096479
GREENE,100% AGAVE TEQUILA,low,0.912658523045781
PAULLINA,AMERICAN CORDIALS & LIQUEUR,low,0.9122241535554968
OTTUMWA,CREAM LIQUEURS,high,0.9122099701762304
CEDAR FALLS,CORN WHISKIES,low,0.9118774826970478
FAIRFIELD,STRAIGHT RYE WHISKIES,high,0.9118611499822469
SAGEVILLE,IRISH WHISKIES,low,0.9118427211733501
FORT DODGE,WHITE RUM,high,0.9116737452892258
GRAND MOUNDS,WHITE RUM,low,0.911196610774264
CLERMONT,IRISH WHISKIES,low,0.9111209920458475
ALGONA,100% AGAVE TEQUILA,mid,0.9110921166163695
SERGEANT BLUFF,TENNESSEE WHISKIES,high,0.9110865004076922
ALTON,STRAIGHT BOURBON WHISKIES,low,0.9110862347227217
ELDRIDGE,AMERICAN DISTILLED SPIRIT SPECIALTY,low,0.9109183673469388
HUBBARD,IOWA SPIRITS MANUFACTURERS,low,0.9105581113560561
PALO,IMPORTED CORDIALS & LIQUEUR,low,0.9101169851876949
MARTELLE,AMERICAN VODKAS,high,0.9099667774086379
POCAHONTAS,FLAVORED RUM,high,0.9096000564268177
STORM LAKE,STRAIGHT BOURBON WHISKIES,high,0.908928600916159
BROOKLYN,IMPORTED VODKAS,low,0.9082679949055197
MERRILL,CREAM LIQUEURS,high,0.9074254946155773
BLAIRSTOWN,IMPORTED SCHNAPPS,low,0.9074074074074074
ARNOLDS PARK,IMPORTED DISTILLED SPIRIT SPECIALTY,low,0.9070363480300169
BOONE,IOWA SPIRITS MANUFACTURERS,mid,0.906896551724138
INDEPENDENCE,WHISKEY LIQUEUR,high,0.906885614715013
MISSOURI VALLEY,IOWA SPIRITS MANUFACTURERS,low,0.906542795940119
AKRON,AMERICAN BRANDIES,low,0.9064124774074664
MECHANICSVILLE,STRAIGHT RYE WHISKIES,low,0.9061041513141733
CARROLL,IMPORTED BRANDIES,high,0.9060354163381619
GRINNELL,MIXTO TEQUILA,high,0.9058614368691887
GLENWOOD,IMPORTED BRANDIES,low,0.905317271200559
GRAND MOUNDS,TENNESSEE WHISKIES,low,0.9052180213149897
DENISON,IMPORTED SCHNAPPS,high,0.9046244064733012
OSKALOOSA,FLAVORED GIN,low,0.9039345519201075
KALONA,IOWA SPIRITS MANUFACTURERS,low,0.9037844079368372
MONTICELLO,AMERICAN CORDIALS & LIQUEUR,high,0.9032228137752014
MARCUS,WHISKEY LIQUEUR,high,0.9024981751738452
INDIANOLA,GOLD RUM,high,0.9023809523809524
VAN HORNE,SINGLE MALT SCOTCH,low,0.9023332237923105
LE MARS,FLAVORED RUM,high,0.9021830692841751
LOHRVILLE,AMERICAN DRY GINS,low,0.9020183638018033
WASHBURN,AMERICAN VODKAS,high,0.9018418956590999
SIOUX RAPIDS,AMERICAN SCHNAPPS,high,0.9017517517517519
WAVERLY,STRAIGHT RYE WHISKIES,high,0.9016954312605222
KEOKUK,FLAVORED GIN,low,0.9013987018780941
NEOLA,IMPORTED BRANDIES,low,0.9013597528692167
NASHUA,COCKTAILS/RTD,low,0.9013317962501746
STANWOOD,CANADIAN WHISKIES,low,0.9011235993020823
HAMBURG,AMERICAN VODKAS,high,0.9011182108626198
STRATFORD,IMPORTED CORDIALS & LIQUEUR,low,0.9011168752564944
DYERSVILLE,TEMPORARY & SPECIALTY PACKAGES,high,0.9009877515571044
JEFFERSON,SINGLE MALT SCOTCH,mid,0.9007686932215234
SHELDON,TEMPORARY & SPECIALTY PACKAGES,high,0.9001308503238968
MASON CITY,WHISKEY LIQUEUR,mid,0.8999219372840819
CLARENCE,AMERICAN VODKAS,low,0.8996425160175623
AUDUBON,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.8992394155891289
EVANSDALE,FLAVORED GIN,low,0.8990965969918742
SHEFFIELD,WHITE RUM,low,0.898783945121348
ALBION,AMERICAN FLAVORED VODKA,low,0.8984563695867281
IOWA CITY,NEUTRAL GRAIN SPIRITS FLAVORED,high,0.8981193871021088
MARENGO,IMPORTED SCHNAPPS,high,0.8979644978550713
ARLINGTON,WHISKEY LIQUEUR,low,0.8978385479381287
LENOX,IMPORTED DRY GINS,low,0.8977695052552441
NEWTON,IOWA SPIRITS MANUFACTURERS,high,0.897620311079713
SPENCER,AMERICAN SCHNAPPS,high,0.8976198330982156
ADAIR,TEMPORARY & SPECIALTY PACKAGES,low,0.897062384817705
NEW HAMPTON,COFFEE LIQUEURS,low,0.8970506878301076
LAKE VIEW,GOLD RUM,low,0.8970153983056889
MAPLETON,IMPORTED BRANDIES,low,0.8970088505444531
CLARENCE,100% AGAVE TEQUILA,low,0.8969878132904116
ELDORA,IMPORTED VODKAS,high,0.8966666666666664
COGGON,AMERICAN VODKAS,low,0.8966363413304924
RED OAK,AGED DARK RUM,low,0.8965226477940464
MURRAY,STRAIGHT BOURBON WHISKIES,low,0.8961265684669942
BANCROFT,SINGLE MALT SCOTCH,high,0.8960697832432029
CENTERVILLE,TEMPORARY & SPECIALTY PACKAGES,high,0.8959120416114156
WINDSOR HEIGHTS,CREAM LIQUEURS,high,0.8957263578747877
ROBINS,COFFEE LIQUEURS,low,0.8955899943622577
CLEAR LAKE,SINGLE MALT SCOTCH,low,0.8953640363144325
WEST DES MOINES,100% AGAVE TEQUILA,high,0.8951239393831818
ALTA,WHISKEY LIQUEUR,high,0.8950402722536163
LAMONI,AMERICAN DRY GINS,low,0.8945094640754916
ANAMOSA,AMERICAN SCHNAPPS,high,0.8941771816349847
BELLE PLAINE,TENNESSEE WHISKIES,high,0.8939199683856103
SANBORN,STRAIGHT RYE WHISKIES,low,0.8933880630130909
STANWOOD,IMPORTED SCHNAPPS,low,0.8932674172993563
PLEASANT HILL,IMPORTED SCHNAPPS,high,0.893188984632757
MARSHALLTOWN,100% AGAVE TEQUILA,high,0.893075139208556
CLINTON,FLAVORED GIN,low,0.8926329190129164
PARKERSBURG,TEMPORARY & SPECIALTY PACKAGES,low,0.8924844555019061
OAKLAND,STRAIGHT BOURBON WHISKIES,high,0.8924612555818231
CRESCO,CREAM LIQUEURS,high,0.8914855413934802
ELK RUN HEIGHTS,IMPORTED BRANDIES,low,0.8914749623393162
CEDAR FALLS,SCOTCH WHISKIES,high,0.8911404428875617
LE CLAIRE,CANADIAN WHISKIES,low,0.8905745764941205
TOLEDO,CORN WHISKIES,low,0.88989898989899
CORRECTIONVILLE,TEMPORARY & SPECIALTY PACKAGES,low,0.8898929632582092
LE CLAIRE,AMERICAN SCHNAPPS,low,0.8896535693047993
KELLOGG,IRISH WHISKIES,low,0.8893579076271365
BLUE GRASS,AMERICAN DRY GINS,mid,0.888888888888889
LE GRAND,AMERICAN DRY GINS,mid,0.888888888888889
LE CLAIRE,IMPORTED FLAVORED VODKA,high,0.8888888888888888
MANCHESTER,WHITE RUM,high,0.8888888888888888
PARKERSBURG,STRAIGHT RYE WHISKIES,low,0.8888888888888888
VILLISCA,MIXTO TEQUILA,low,0.8881469577561958
FAIRFIELD,IOWA SPIRITS MANUFACTURERS,low,0.8880848187890565
DEWITT,STRAIGHT BOURBON WHISKIES,low,0.8880385639107423
KEOSAUQUA,AMERICAN VODKAS,high,0.8880163246204029
LE MARS,IOWA SPIRITS MANUFACTURERS,low,0.8879865270219073
CLIVE,AMERICAN CORDIALS & LIQUEUR,low,0.8878464272390619
FOREST CITY,IRISH WHISKIES,high,0.8878205128205127
VILLISCA,COCKTAILS/RTD,low,0.8875891490918064
MAYNARD,IMPORTED BRANDIES,low,0.88752483337656
ESSEX,IMPORTED BRANDIES,low,0.88752483337656
RAYMOND,IMPORTED CORDIALS & LIQUEUR,low,0.8873941974964699
WEST UNION,IMPORTED CORDIALS & LIQUEUR,low,0.8873737689508512
LONE TREE,STRAIGHT BOURBON WHISKIES,low,0.8868835614270709
NORTH LIBERTY,STRAIGHT RYE WHISKIES,mid,0.8868539613346395
PLEASANT HILL,STRAIGHT BOURBON WHISKIES,high,0.8866887313741435
FAIRFIELD,AMERICAN BRANDIES,high,0.8862808133409854
DE SOTO,WHISKEY LIQUEUR,high,0.8862760785297473
BUFFALO CENTER,IMPORTED FLAVORED VODKA,low,0.8861525175837293
MAPLETON,IOWA SPIRITS MANUFACTURERS,low,0.8859272971851606
MONTEZUMA,MIXTO TEQUILA,high,0.8849206349206349
BLAIRSTOWN,TENNESSEE WHISKIES,high,0.8846578366445916
COGGON,AMERICAN SCHNAPPS,low,0.8846153846153846
MERRILL,FLAVORED RUM,low,0.884588770264927
TIFFIN,AMERICAN FLAVORED VODKA,high,0.8845321450170442
FAIRFIELD,TEMPORARY & SPECIALTY PACKAGES,low,0.8840557900157675
BLUE GRASS,AMERICAN CORDIALS & LIQUEUR,low,0.8836973792087708
SPIRIT LAKE,IMPORTED FLAVORED VODKA,high,0.8833333333333333
ALBIA,TEMPORARY & SPECIALTY PACKAGES,high,0.8832118322299839
BELLE PLAINE,CANADIAN WHISKIES,high,0.8831685942997742
GRUNDY CENTER,TEMPORARY & SPECIALTY PACKAGES,low,0.8827369567417153
OSSIAN,MIXTO TEQUILA,low,0.8824432503563988
WEST DES MOINES,TEMPORARY & SPECIALTY PACKAGES,low,0.8823368958243815
MAXWELL,AMERICAN SCHNAPPS,low,0.8822681261770243
NEW HAMPTON,STRAIGHT RYE WHISKIES,low,0.8818965064308699
WASHINGTON,FLAVORED RUM,high,0.8816444363756938
LE GRAND,SCOTCH WHISKIES,low,0.881339192218538
ALBERT CITY,BLENDED WHISKIES,low,0.8811585547924754
OTTUMWA,AMERICAN CORDIALS & LIQUEUR,high,0.8809395636571319
DONNELLSON,WHISKEY LIQUEUR,low,0.880763859188097
BANCROFT,SINGLE MALT SCOTCH,low,0.8806627582922028
BLUE GRASS,BLENDED WHISKIES,high,0.8804967939612354
HARPERS FERRY,WHISKEY LIQUEUR,high,0.8804638434699554
LE MARS,AGED DARK RUM,low,0.880097072261426
SWISHER,GOLD RUM,low,0.8800263882092324
LENOX,NEUTRAL GRAIN SPIRITS,low,0.8796296296296297
REDFIELD,AMERICAN CORDIALS & LIQUEUR,high,0.8794765840220387
STATE CENTER,AMERICAN DISTILLED SPIRIT SPECIALTY,low,0.8790874584352846
ALGONA,SCOTCH WHISKIES,mid,0.8790097576046735
MITCHELLVILLE,FLAVORED RUM,low,0.8788217662208955
EAGLE GROVE,AMERICAN CORDIALS & LIQUEUR,high,0.8788172816385984
HOLSTEIN,IMPORTED SCHNAPPS,high,0.8787300919947546
ALBERT CITY,IMPORTED CORDIALS & LIQUEUR,low,0.878580535604724
ALTA,TEMPORARY & SPECIALTY PACKAGES,high,0.8781567845303435
CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,mid,0.8780714986792691
DES MOINES,STRAIGHT RYE WHISKIES,high,0.8779075978609421
WOODBINE,NEUTRAL GRAIN SPIRITS FLAVORED,low,0.8777777777777778
OTTUMWA,BLENDED WHISKIES,high,0.8769823481312579
MARSHALLTOWN,SPECIAL ORDER ITEMS,low,0.8767884027158042
GUTTENBERG,SPECIAL ORDER ITEMS,low,0.8766957689724647
ALLISON,GOLD RUM,low,0.8766354249498911
NEOLA,BLENDED WHISKIES,low,0.8762739364897012
JEWELL,CANADIAN WHISKIES,high,0.8762105810008887
HAWARDEN,IRISH WHISKIES,low,0.8761720951850717
VINTON,IMPORTED CORDIALS & LIQUEUR,high,0.8758144180720914
WHITTEMORE,IOWA SPIRITS MANUFACTURERS,low,0.8757206918641894
HUDSON,IRISH WHISKIES,low,0.8757184325625756
LE GRAND,CREAM LIQUEURS,high,0.8754182362554227
GLENWOOD,CORN WHISKIES,low,0.875
SAGEVILLE,AMERICAN SCHNAPPS,high,0.875
WINFIELD,WHISKEY LIQUEUR,low,0.8748149037880294
CEDAR RAPIDS,IMPORTED BRANDIES,high,0.8747433792729162
ORANGE CITY,AMERICAN SCHNAPPS,high,0.874059611376893
CORALVILLE,BOTTLED IN BOND BOURBON,low,0.8740489449858636
NICHOLS,BLENDED WHISKIES,low,0.8736631016042781
BANCROFT,IOWA SPIRITS MANUFACTURERS,mid,0.8735503315250152
BLUE GRASS,NEUTRAL GRAIN SPIRITS FLAVORED,high,0.8734873487348737
SULLY,STRAIGHT BOURBON WHISKIES,low,0.8729380717511995
WEST UNION,STRAIGHT BOURBON WHISKIES,high,0.8728690570002625
SHELBY,AMERICAN VODKAS,high,0.8727001491795126
MANSON,TRIPLE SEC,low,0.8725618532545285
WHEATLAND,CREAM LIQUEURS,low,0.8721835756625769
FAIRBANK,SCOTCH WHISKIES,low,0.8719634020363242
EDDYVILLE,COFFEE LIQUEURS,low,0.8718386511578271
CONRAD,SCOTCH WHISKIES,low,0.8714285714285714
SWISHER,CREAM LIQUEURS,high,0.8711495116453795
WAUKEE,IOWA SPIRITS MANUFACTURERS,low,0.8710816932939642
DEWITT,AMERICAN FLAVORED VODKA,low,0.8707925750200157
BROOKLYN,IMPORTED BRANDIES,low,0.8707763699010784
SHELDON,IMPORTED CORDIALS & LIQUEUR,high,0.8705115086061291
ELDORA,STRAIGHT RYE WHISKIES,low,0.8704634336731111
DELHI,IMPORTED VODKAS,low,0.8703703703703703
FLOYD,AMERICAN VODKAS,high,0.8702171115214594
MORNING SUN,BLENDED WHISKIES,low,0.8699059561128527
AMANA,AMERICAN VODKAS,high,0.8697389670407598
WEST DES MOINES,AMERICAN SCHNAPPS,high,0.8694584573887608
ROLAND,WHITE RUM,low,0.8691885156853848
FLOYD,SPICED RUM,high,0.8690476190476192
