Store Number,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore,prediction,Store,Report Date,Name,Store Status,Address,State,Zip Code,longitude,latitude,City
2190,0,10948,1957579.48,1,1,1,111,3,2190,2022-11-01,"CENTRAL CITY LIQUOR, INC.",A,1460 2ND AVE,IA,50314,-93.619788,41.605706,DES MOINES
5620,7,407,58590.74,3,3,2,332,0,5620,2022-11-01,CASEY'S GENERAL STORE #2874 / RICEVILLE,A,208 W MAIN ST,IA,50466,-92.55645,43.363838,RICEVILLE
4401,3,368,38495.39,1,3,3,133,0,4401,2022-11-01,KUM & GO #503 / MARION,A,3215 7TH AVE,IA,52302,-91.577323,42.035012,MARION
6198,63,799,53759.56,4,2,3,423,2,6198,2022-11-01,THE LIQUOR CABINET / CLIVE,A,9761 UNIVERSITY AVE.,IA,50325,-93.750508,41.601555,CLIVE
3870,4,471,104227.86,2,3,2,232,0,3870,2022-11-01,TARGET STORE T-1939 / ALTOONA,A,3414 8TH ST SW,IA,50009,-93.504333,41.644041,ALTOONA
4480,7,335,48266.01,3,3,3,333,0,4480,2022-11-01,CIRCLE K #4706602 / CLINTON,A,1530 NORTH 2ND ST,IA,52732,-90.183722,41.861892,CLINTON
4253,6,1018,171653.11,3,2,1,321,0,4253,2022-11-01,FAREWAY STORES #683 / WINTERSET,A,719 W. HIGHWAY 92,IA,50273,-94.022239,41.344866,WINTERSET
4668,4,754,96830.16,2,2,2,222,0,4668,2022-11-01,CLEAR LAKE PAYLESS FOODS,A,20 SOUTH 4TH ST,IA,50428,-93.380368,43.135941,CLEARLAKE
5971,78,3609,165078.56,4,1,1,411,2,5971,2022-11-01,PONY CREEK LIQUOR / GLENWOOD,I,411 S LOCUST ST,IA,51534,-95.744542,41.042019,GLENWOOD
5717,11,446,56896.66,3,3,2,332,0,5717,2022-11-01,CASEY'S GENERAL STORE #3789,A,2480 1ST AVE SOUTH,IA,50009,-93.464648,41.628928,ALTOONA
3973,4,1979,312138.22,2,1,1,211,0,3973,2022-11-01,MMDG SPIRITS / AMES,A,126A WELCH AVE,IA,50014,-93.650131,42.021817,AMES
4412,7,434,40831.92,3,3,3,333,0,4412,2022-11-01,KUM & GO #267 / TIPTON,A,2050 IA HIGHWAY 38,IA,52772,-91.115934,41.647175,TIPTON
6117,5,840,74368.79,2,2,2,222,0,6117,2022-11-01,FAREWAY STORES #212 / COLFAX,A,28 E HOWARD ST,IA,50054,-93.244443,41.677932,COLFAX
5568,5,338,30131.89,2,3,4,234,0,5568,2022-11-01,CASEY'S GENERAL STORE #2478 / NEW SHARON,A,205 S MAIN ST,IA,50207,-92.65152,41.468219,NEW SHARON
4962,0,1160,243229.42,1,2,1,121,0,4962,2022-11-01,HILLTOP GROCERY,A,1312 HARRISON ST,IA,52803,-90.577225,41.533266,DAVENPORT
3690,6,602,119751.27,3,2,2,322,0,3690,2022-11-01,TARGET STORE T-1792 / WATERLOO,A,1501 E SAN MARNAN,IA,50702,-92.326343,42.464289,WATERLOO
6246,13,304,40218.98,4,3,3,433,0,6246,2022-11-01,KWIK STAR #1142  / IOWA CITY,A,1907 KEOKUK STREET,IA,52240,-91.524686,41.642477,IOWA CITY
5394,10,183,33347.99,3,4,3,343,0,5394,2022-11-01,CASEY'S GENERAL STORE #2183/DECORAH,A,1807 OLD STAGE RD.,IA,52101,-91.754302,43.289229,DECORAH
5749,14,166,21880.58,4,4,4,444,0,5749,2022-11-01,CASEY'S GENERAL STORE #3025 / CARROLL,A,613 US HWY 30 W,IA,51401,-94.874495,42.068503,CARROLL
5982,4,270,32967.45,2,3,3,233,0,5982,2022-11-01,CASEY'S GENERAL STORE #6 / ALTOONA,A,407 8TH ST SW,IA,50009,-93.468971,41.644035,ALTOONA
6291,24,77,9395.53,4,4,4,444,0,6291,2022-11-01,JET STOP BURLINGTON SOUTH / BURLINGTON,A,901 SOUTH STREET,IA,52601,-91.107982,40.796126,BURLINGTON
4660,4,441,93926.66,2,3,2,232,0,4660,2022-11-01,HILL BROTHERS JIFFY MART / CEDAR RAPIDS,A,1904 MT VERNON ROAD SE,IA,52403,-91.642557,41.977226,CEDAR RAPIDS
2523,10,1649,255917.28,3,1,1,311,0,2523,2022-11-01,HY-VEE FOOD STORE / CENTERVILLE,A,609 N 18TH,IA,52544,-92.867967,40.737577,CENTERVILLE
4353,4,445,43736.28,2,3,3,233,0,4353,2022-11-01,KUM & GO #302 / CLEAR LAKE,A,2905 FOURTH AVENUE,IA,50428,-93.35318,43.133722,CLEAR LAKE
5428,4,249,40046.98,2,4,3,243,0,5428,2022-11-01,CASEY'S GENERAL STORE # 2789/ CEDAR RAPIDS,A,888 VERNON VALLEY DRIVE SE,IA,52403,-91.553516,41.977177,CEDAR RAPIDS
4406,5,638,80254.24,2,2,2,222,0,4406,2022-11-01,KUM & GO #4020 / ANKENY,A,1910 SW WHITE BIRCH CIRCLE,IA,50023,-93.626921,41.701906,ANKENY
4610,7,196,22605.69,3,4,4,344,0,4610,2022-11-01,CASEY'S GENERAL STORE #2992 / FONDA,A,101 HWY 7,IA,50540,-94.846456,42.588969,FONDA
10004,0,129,17123.54,1,4,4,144,0,10004,2022-11-01,JACK & JILL STORE / WEST BRANCH,A,115 EAST MAIN STREET,IA,52358,-91.343394,41.671391,WEST BRANCH
9010,32,8,4248.96,4,4,4,444,0,9010,2022-11-01,BROADBENT DISTILLERY,I,6175 50TH AVE,IA,50211,-93.712272,41.436457,NORWALK
2643,5,5658,600888.17,2,1,1,211,3,2643,2022-11-01,HY-VEE WINE AND SPIRITS / WATERLOO,A,2126 KIMBALL AVE,IA,50701,-92.356958,42.470376,WATERLOO
6253,66,118,15444.31,4,4,4,444,2,6253,2022-11-01,PORTSIDE ONE STOP / HARPERS FERRY,I,125 JEFFERSON AVENUE STE #B,IA,52146,-91.155186,43.203808,HARPERS FERRY
3928,6,1742,60674.39,3,1,2,312,0,3928,2022-11-01,SMOKIN' JOE'S #12 TOBACCO AND LIQUOR OUTLET,A,465 HWY 965 UNIT G,IA,52317,-91.60759,41.7392,NORTH LIBERTY
4023,3,1490,251780.1,1,1,1,111,0,4023,2022-11-01,WAL-MART 1389 / BOONE,A,1515 SE MARSHALL ST,IA,50036,-93.870075,42.035095,BOONE
5397,0,763,77985.43,1,2,2,122,0,5397,2022-11-01,CASEY'S GENERAL STORE # 2774/AMANA,A,617 42ND AVE,IA,52203,-91.874686,41.801173,AMANA
6162,12,1025,109912.56,4,2,2,422,0,6162,2022-11-01,CASEY'S #6117 / COUNCIL BLUFFS,A,1759 MADISON AVE,IA,51503,-95.824909,41.242638,COUNCIL BLUFFS
9041,5,134,43047.9,2,4,3,243,0,9041,2022-11-01,S&B FARMS DISTILLERY,I,212 E RAMSEY ST.,IA,50517,-94.215423,43.292947,BANCROFT
4636,19,253,21377.84,4,4,4,444,0,4636,2022-11-01,KWIK SHOP #561 / CEDAR RAPIDS,A,2904 CENTER POINT RD NE,IA,52402,-91.662822,42.007193,CEDAR RAPIDS
10046,13,195,13333.5,4,4,4,444,0,10046,2022-11-01,TRANSIT GENERAL STORE / SIOUX CITY,A,2324 TRANSIT AVENUE,IA,51106,-96.378682,42.476368,SIOUX CITY
4172,0,489,54639.95,1,3,3,133,0,4172,2022-11-01,SHAMROCK SPIRITS,A,1204 WATER ST PO BOX 177,IA,50006,-93.376271,42.520423,ALDEN
2650,6,3724,542563.88,3,1,1,311,3,2650,2022-11-01,HY-VEE WINE AND SPIRITS / HARLAN,A,1808 23RD ST,IA,51537,-95.339881,41.650658,HARLAN
3704,5,3707,252505.18,2,1,1,211,3,3704,2022-11-01,CELTICS BEVERAGE COMPANY,A,1122 BROADWAY,IA,50536,-94.678807,43.10937,EMMETSBURG
4630,5,708,191114.97,2,2,1,221,0,4630,2022-11-01,EZ STOP / DAVENPORT,A,2923 BRADY ST,IA,52803,-90.570603,41.549887,DAVENPORT
4678,3,1203,280711.93,1,2,1,121,0,4678,2022-11-01,FAREWAY STORES #124 / ADEL,A,804 NILE KINNICK DR,IA,50003,-94.016796,41.61025,ADEL
5815,0,1127,135924.34,1,2,2,122,0,5815,2022-11-01,SUPER STOP IV - DUBUQUE,A,535 HILL STREET SUITE A,IA,52001,-90.673976,42.496807,DUBUQUE
2675,5,7151,1253674.02,2,1,1,211,3,2675,2022-11-01,HY-VEE #2 / CORALVILLE,A,3285 CROSSPARK RD,IA,52241,-91.605881,41.722419,CORALVILLE
4855,34,271,32209.22,4,3,3,433,0,4855,2022-11-01,CASEY'S GENERAL STORE #3200 / STRAWBERRY POINT,A,"308, W MISSION",IA,52076,-91.539837,42.684496,STRAWBERRY POINT
5549,10,323,48882.88,3,3,3,333,0,5549,2022-11-01,CASEY'S GENERAL STORE #2515 / DAYTON,A,307 3RD ST NW,IA,50530,-94.072459,42.264998,DAYTON
4361,3,1450,73050.75,1,1,2,112,0,4361,2022-11-01,QUIK TRIP #538 / NW 2ND / DSM,A,4575 NW 2ND,IA,50313,-93.619906,41.643664,DES MOINES
2623,6,4978,969623.46,3,1,1,311,3,2623,2022-11-01,HY-VEE FOOD STORE #4 / SIOUX CITY,A,2827 HAMILTON BLVD,IA,51104,-96.417795,42.519966,SIOUX CITY
4568,6,1254,190648.36,3,1,1,311,0,4568,2022-11-01,SELECT MART / SIOUX CITY,A,4103 FLOYD BLVD,IA,51108,-96.358413,42.54202,SIOUX CITY
5387,3,290,46928.1,1,3,3,133,0,5387,2022-11-01,CASEY'S GENERAL STORE # 3054/ WEBSTER CITY,A,700 SUPERIOR STREET,IA,50595,-93.815852,42.468796,WEBSTER CITY
3872,3,319,68711.58,1,3,2,132,0,3872,2022-11-01,TARGET STORE T-0086 / DUBUQUE,A,3500 DODGE ST,IA,52003,-90.722078,42.491907,DUBUQUE
5585,10,276,46700.56,3,3,3,333,0,5585,2022-11-01,CASEY'S GENERAL STORE #2544 / NEW LONDON,A,710 S PINE ST,IA,52645,-91.406981,40.920303,NEW LONDON
4777,5,279,35009.65,2,3,3,233,0,4777,2022-11-01,CASEY'S GENERAL STORE #3730 / PAULLINA,A,222 NORTH CLARK STREET,IA,51046,-95.684828,42.982332,PAULLINA
2715,6,355,88029.72,3,3,2,332,0,2715,2022-11-01,HY-VEE FOOD STORE / DENISON,A,1426 BROADWAY,IA,51442,-95.352771,42.01676,DENISON
3654,12,267,45246.2,4,3,3,433,0,3654,2022-11-01,THE BEVERAGE SHOP / BELMOND,A,207 E MAIN ST,IA,50421,-93.615247,42.845901,BELMOND
5882,6,888,29958.84,3,2,4,324,0,5882,2022-11-01,HOMETOWN FOODS / STATE CENTER,A,120 E MAIN ST,IA,50247,-93.162413,42.016836,STATE CENTER
2670,0,9420,2127184.7,1,1,1,111,3,2670,2022-11-01,HY-VEE FOOD STORE / CORALVILLE,A,2004 8TH  ST,IA,52241,-91.591906,41.682347,CORALVILLE
4194,5,1076,143686.23,2,2,2,222,0,4194,2022-11-01,FAREWAY STORES #848 / NEWTON,A,120 N 3RD AVE E,IA,50208,-93.052657,41.701453,NEWTON
2653,0,1789,399916.88,1,1,1,111,0,2653,2022-11-01,HY-VEE WINE AND SPIRITS / WASHINGTON,A,1004 W MADISON ST,IA,52353,-91.704567,41.296576,WASHINGTON
4897,3,1407,121797.26,1,1,2,112,0,4897,2022-11-01,GASLAND #102 / BURLINGTON,A,1703 MT PLEASANT ST,IA,52601,-91.121931,40.819885,BURLINGTON
10044,10,78,9989.1,3,4,4,344,0,10044,2022-11-01,ELKADER FAST TRAK / ELKADER,A,24687 HIGHWAY 13,IA,52043,-91.387492,42.864241,ELKADER
5814,7,451,45000.13,3,3,3,333,0,5814,2022-11-01,EICHMAN ENTERPRISES INC / SAGEVILLE,A,11941 HWY 52 N,IA,52002,,,SAGEVILLE
5779,19,244,39304.2,4,4,3,443,0,5779,2022-11-01,CASEY'S GENERAL STORE #1609 / ELDON,A,811 W ELM ST,IA,52554,-92.227987,40.921441,ELDON
3678,3,999,128016.39,1,2,2,122,0,3678,2022-11-01,"SMOKE SHOP, THE",A,1918 SE 14TH ST,IA,50320,-93.597008,41.571289,DES MOINES
4783,5,349,38809.74,2,3,3,233,0,4783,2022-11-01,CASEY'S GENERAL STORE #1684 / EMMETSBURG,A,2406 MAIN ST,IA,50536,-94.68211,43.111911,EMMETSBURG
5138,0,960,39081.83,1,2,3,123,0,5138,2022-11-01,KELLOGG COUNTRY STORE,A,"103, BLAIR ST",IA,50135,-92.903113,41.7144,KELLOGG
6226,0,670,74461.11,1,2,2,122,0,6226,2022-11-01,ROCK C LIQUOR & WINE & TOBACCO / IOWA FALLS,A,418 ROCKSYLVANIA AVENUE,IA,50126,-93.262607,42.521431,IOWA FALLS
4507,12,377,40712.99,4,3,3,433,0,4507,2022-11-01,CASEY'S GENERAL STORE #2902 / SPENCER,A,411 W 18TH,IA,51301,-95.144112,43.133731,SPENCER
4248,6,457,107214.66,3,3,2,332,0,4248,2022-11-01,FAREWAY STORES #021 / SHELDON,A,2603 PARK ST,IA,51201,-95.821001,43.186061,SHELDON
3873,5,721,158040.39,2,2,1,221,0,3873,2022-11-01,TARGET STORE T-1113 / CORALVILLE,A,1441 CORAL RIDGE AVE,IA,52241,-91.608399,41.691276,CORALVILLE
3065,3,910,66459.04,1,2,2,122,0,3065,2022-11-01,MONTEZUMA SUPER VALU,A,201 S FRONT ST,IA,50171,-92.527248,41.584179,MONTEZUMA
4732,3,296,43728.31,1,3,3,133,0,4732,2022-11-01,WALGREENS #07967 / CLIVE,A,15601 HICKMAN RD,IA,50325,,,CLIVE
6303,3,1895,250251.08,1,1,1,111,0,6303,2022-11-01,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,A,3200 SOUTHEAST 14TH STREET,IA,50320,-93.596916,41.555104,DES MOINES
5777,3,686,65627.42,1,2,2,122,0,5777,2022-11-01,CASEY'S GENERAL STORE #2610 / ATLANTIC,A,1408 E 7TH ST,IA,50022,-94.992851,41.403852,ATLANTIC
5423,6,4633,290703.78,3,1,1,311,3,5423,2022-11-01,STAMMER LIQUOR CORP,A,615 2ND AVE,IA,51201,-95.854899,43.184242,SHELDON
2594,4,4691,833587.91,2,1,1,211,3,2594,2022-11-01,HY-VEE FOOD STORE / SIOUX CITY,A,4500 SERGEANT ROAD,IA,51106,-96.346969,42.447396,SIOUX CITY
10036,0,519,86243.83,1,3,2,132,0,10036,2022-11-01,TOBACCO OUTLET PLUS #504 / DUBUQUE,A,"806 WACKER DR., STE 140",IA,52001,-90.72039,42.49345,DUBUQUE
5997,5,159,22596.93,2,4,4,244,0,5997,2022-11-01,CASEY'S GENERAL STORE #1714 / FAIRFIELD,A,1901 W BURLINGTON AVE,IA,52556,-91.983308,41.006444,FAIRFIELD
5317,13,518,70587.93,4,3,2,432,0,5317,2022-11-01,CASEY'S GENERAL STORE # 2653 / TOLEDO,A,113 HWY 30 WEST,IA,52342,-92.580239,41.986332,TOLEDO
5638,13,169,25120.17,4,4,4,444,0,5638,2022-11-01,CASEY'S GENERAL STORE #3757 / IDA GROVE,A,401 E HWY 175,IA,51445,-95.466467,42.349577,IDA GROVE
6027,5,409,63058.1,2,3,2,232,0,6027,2022-11-01,EDDYVILLE TRAVEL PLAZA BP,A,500 S MERINO AVE,IA,52553,-92.628767,41.154584,EDDYVILLE
5659,55,115,13072.79,4,4,4,444,2,5659,2022-11-01,CASEY'S GENERAL STORE #3679 / STORM LAKE,A,207 E MILWAUKEE AVE,IA,50588,-95.198926,42.647494,STORM LAKE
3918,0,1072,67153.95,1,2,2,122,0,3918,2022-11-01,SMOKIN' JOE'S #1 TOBACCO AND LIQUOR OUTLET,A,3120 ROCKINGHAM RD,IA,52802,-90.621612,41.510043,DAVENPORT
5381,10,164,21508.59,3,4,4,344,0,5381,2022-11-01,CASEY'S GENERAL STORE # 3546/ MONONA,A,901 S MAIN ST.,IA,52159,,,MONONA
5146,5,1195,493523.19,2,2,1,221,0,5146,2022-11-01,FAREWAY STORES #153  /  W DES MOINES,A,329 GRAND AVE,IA,50265,-93.706897,41.58269,WEST DES MOINES
6233,0,989,115918.02,1,2,2,122,0,6233,2022-11-01,QUICK STOP / CEDAR RAPIDS,A,1430 1ST AVE NE,IA,52402,-91.652696,41.987875,CEDAR RAPIDS
2501,5,7034,1840342.5,2,1,1,211,3,2501,2022-11-01,HY-VEE  #2 / AMES,A,640 LINCOLNWAY,IA,50010,,,AMES
6272,7,185,33538.47,3,4,3,343,0,6272,2022-11-01,THURSTY THURSTON'S LIQUOR,A,512 LOMBARD STREET,IA,52216,-91.056957,41.888738,CLARENCE
5935,3,277,38355.75,1,3,3,133,0,5935,2022-11-01,CASEY'S GENERAL STORE #3932 / URBANDALE,A,4580 114TH STREET,IA,50322,-93.774285,41.643545,URBANDALE
5785,3,343,45409.45,1,3,3,133,0,5785,2022-11-01,CASEY'S GENERAL STORE #2491 / CLARINDA,A,1107 S 16TH ST,IA,51632,-95.03782,40.727464,CLARINDA
6157,19,151,21968.28,4,4,4,444,0,6157,2022-11-01,OKOBOJI GAS COMPANY / MILFORD,A,2098 HWY 86,IA,51351,-95.178462,43.344257,MILFORD
3859,6,970,181764.1,3,2,1,321,0,3859,2022-11-01,WAL-MART 0750 / INDEPENDENCE,A,302 ENTERPRISE DR SW,IA,50644,-91.893361,42.450702,INDEPENDENCE
5222,0,1380,232159.75,1,1,1,111,0,5222,2022-11-01,LEO1  /  CEDAR RAPIDS,A,"1500, 1ST  AVE NE",IA,52402,-91.652082,41.988229,CEDAR RAPIDS
3542,0,604,68478.3,1,2,2,122,0,3542,2022-11-01,CHUCK'S SPORTSMANS BEVERAGE,A,244 W 4TH ST,IA,50472,-92.921298,43.378499,ST ANSGAR
6341,10,141,25023.37,3,4,4,344,0,6341,2022-11-01,HY-VEE FAST AND FRESH #3 / URBANDALE,A,12905 MEREDITH DRIVE,IA,50323,,,URBANDALE
2614,0,8084,1661611.05,1,1,1,111,3,2614,2022-11-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,A,1823 E KIMBERLY RD,IA,52807,-90.548919,41.556781,DAVENPORT
5765,0,209,33207.94,1,4,3,143,0,5765,2022-11-01,CASEY'S GENERAL STORE #2906 / MUSCATINE,A,3509 STEAMBOAT WAY,IA,52761,-91.084507,41.448391,MUSCATINE
4487,5,623,88311.84,2,2,2,222,0,4487,2022-11-01,CASEY'S GENERAL STORE #2787 / CEDAR RAPIDS,A,1661 32ND ST NE,IA,52402,-91.662106,42.010449,CEDAR RAPIDS
5780,52,288,37455.39,4,3,3,433,2,5780,2022-11-01,CASEY'S GENERAL STORE #2630 / CEDAR FALLS,A,5226 UNIVERSITY AVE,IA,50613,-92.420894,42.509791,CEDAR FALLS
4156,6,1615,215071.03,3,1,1,311,0,4156,2022-11-01,FAREWAY STORES #412 / OELWEIN,A,102  2ND AVE SE,IA,50662,-91.910502,42.677024,OELWEIN
6263,6,1083,131608.52,3,2,2,322,0,6263,2022-11-01,PUMP N PACK / ROCK VALLEY,A,1004 MAIN STREET,IA,51247,-96.294824,43.200164,ROCK VALLEY
5631,3,409,67145.85,1,3,2,132,0,5631,2022-11-01,MARION MARKET & CAFE',A,5005 10TH AVE,IA,52302,-91.556346,42.035703,MARION
4092,3,1641,570821.11,1,1,1,111,0,4092,2022-11-01,FAREWAY STORES #077 / NORWALK,A,1711 SUNSET DR,IA,50211,-93.675528,41.483259,NORWALK
4098,5,923,148434.87,2,2,2,222,0,4098,2022-11-01,WAL-MART 1475 / WASHINGTON,A,2485 HWY 92,IA,52353,-91.661087,41.296689,WASHINGTON
6290,0,1055,78677.73,1,2,2,122,0,6290,2022-11-01,S & S MEATS AND SPIRITS / OSAGE,A,508 MAIN STREET,IA,50461,-92.814028,43.284116,OSAGE
5646,0,1693,232678.03,1,1,1,111,0,5646,2022-11-01,IOWA SMOKE AND LIQUOR,A,70 KIRKWOOD COURT SW,IA,52404,-91.655476,41.921351,CEDAR RAPIDS
5687,7,683,75902.01,3,2,2,322,0,5687,2022-11-01,CASEY'S GENERAL STORE #3756 / CEDAR RAPIDS,A,4560 16TH AVE SW,IA,52404,-91.729988,41.96383,CEDAR RAPIDS
6187,5,293,49188.91,2,3,3,233,0,6187,2022-11-01,MILL CREEK LIQUORS / PAULLINA,A,132 NORTH MAIN STREET,IA,51046,-95.687686,42.979946,PAULLINA
5419,13,292,26487.7,4,3,4,434,0,5419,2022-11-01,CASEY'S GENERAL STORE # 3604/HINTON,A,121 N FLOYD AVE,IA,51024,-96.291721,42.627552,HINTON
6259,12,39,7703.28,4,4,4,444,0,6259,2022-11-01,HY-VEE #3 GAS / IOWA CITY,A,1103 NORTH DODGE STREET,IA,52245,-91.520495,41.675552,IOWA CITY
5921,4,244,24416.51,2,4,4,244,0,5921,2022-11-01,CASEY'S GENERAL STORE #2099 / CLIVE,A,2250 WOODLANDS PKWY,IA,50325,-93.800253,41.614507,CLIVE
5812,19,227,32717.12,4,4,3,443,0,5812,2022-11-01,CASEY'S GENERAL STORE #2487 / SPIRIT LAKE,A,1304 18TH ST,IA,51360,-95.109255,43.422638,SPIRIT LAKE
9037,12,40,25938.0,4,4,4,444,0,9037,2022-11-01,"GREEN FROG DISTILLERY, LLC",I,3345 270TH AVE,IA,52632,-91.399891,40.472858,KEOKUK
5344,27,521,78573.89,4,3,2,432,0,5344,2022-11-01,CASEY'S GENERAL STORE # 2607/ SIOUX CITY,A,3731 HAMILTON BLVD.,IA,51104,-96.408455,42.53511,SIOUX CITY
4337,6,946,120577.15,3,2,2,322,0,4337,2022-11-01,GRAND FALLS CASINO RESORT,A,1415 GRAND FALLS BLVD,IA,51241,,,LARCHWOOD
2560,3,7859,1130637.91,1,1,1,111,3,2560,2022-11-01,HY-VEE FOOD STORE / MARION,A,3600 BUSINESS HWY 151 EAST,IA,52302,,,MARION
5507,3,1240,67277.19,1,1,2,112,0,5507,2022-11-01,QUIK TRIP #559 / FLEUR,A,4021 FLEUR DR,IA,50321,-93.644898,41.54811,DES MOINES
4056,38,87,18471.84,4,4,4,444,0,4056,2022-11-01,TARGET STORE T-0860 / WEST BURLINGTON,A,525 S GEAR AVE,IA,52655,-91.169967,40.821085,WEST BURLINGTON
6005,4,397,59337.74,2,3,2,232,0,6005,2022-11-01,CASEY'S GENERAL STORE #2865 / CEDAR FALLS,A,5908 NORDIC DR,IA,50613,-92.44761,42.484581,CEDAR FALLS
5237,3,806,127095.53,1,2,2,122,0,5237,2022-11-01,WORLD LIQUOR & TOBACCO + VAPE,A,606 N 15TH ST,IA,50501,-94.17795,42.512182,FORT DODGE
4091,4,947,269213.74,2,2,1,221,0,4091,2022-11-01,FAREWAY STORES #705 / CLEAR LAKE,A,910 HWY 18 W,IA,50428,-93.376738,43.143817,CLEAR LAKE
5530,20,150,25883.24,4,4,4,444,0,5530,2022-11-01,YESWAY #1148 / MARSHALLTOWN,A,1701 IOWA AVE E,IA,50158,-92.885541,42.00685,MARSHALLTOWN
10050,5,337,19182.31,2,3,4,234,0,10050,2022-11-01,BRAVIM MART INCORPORATED / ANKENY,A,121 N. ANKENY BLVD.,IA,50023,-93.600307,41.732087,ANKENY
4185,6,1551,220240.94,3,1,1,311,0,4185,2022-11-01,FAREWAY STORES #737 / GRINNELL,A,727 WEST STREET,IA,50112,-92.727347,41.741352,GRINNELL
6146,3,980,99421.1,1,2,2,122,0,6146,2022-11-01,HIWAY 20 LIQUOR & TOBACCO / WEBSTER CITY,A,1345 2ND ST S,IA,50595,-93.837409,42.469587,WEBSTER CITY
2553,3,2177,245173.96,1,1,1,111,0,2553,2022-11-01,HY-VEE FOOD STORE / CRESTON,A,600 SHELDON,IA,50801,-94.37264,41.051401,CRESTON
4424,10,307,40338.15,3,3,3,333,0,4424,2022-11-01,CIRCLE K #4706601 / BURLINGTON,A,1012 MAPLE ST,IA,52601,-91.112268,40.80456,BURLINGTON
5970,38,150,13623.39,4,4,4,444,0,5970,2022-11-01,KUM & GO #7701 / DES MOINES,A,319 7TH ST  STE 101,IA,50309,-93.626017,41.586367,DES MOINES
5610,10,288,35181.92,3,3,3,333,0,5610,2022-11-01,CASEY'S GENERAL STORE #2690 / ANAMOSA,A,500 E MAIN ST,IA,52205,-91.280448,42.10826,ANAMOSA
4727,81,91,18760.68,4,4,4,444,2,4727,2022-11-01,WALGREENS #07996 / ANKENY,A,2702 SE DELAWARE AVE,IA,50021,-93.581219,41.702333,ANKENY
4209,3,1881,367875.22,1,1,1,111,0,4209,2022-11-01,WAL-MART 5748 / GRIMES,A,2150 EAST 1ST ST,IA,50111,-93.816876,41.68842,GRIMES
5698,3,595,76358.36,1,2,2,122,0,5698,2022-11-01,CASEY'S #3746 / GRIMES,A,1650 NE BEAVER BROOKE BLVD,IA,50111,,,GRIMES
5375,3,1031,92824.87,1,2,2,122,0,5375,2022-11-01,CASEY'S GENERAL STORE # 3518/ DES MOINES,A,1907 ARMY POST RD,IA,50315,-93.641574,41.526538,DES MOINES
5465,4,1323,65666.67,2,1,2,212,0,5465,2022-11-01,KUM & GO #1215 / AMES,A,4506 LINCOLN WAY,IA,50010,-93.679626,42.022896,AMES
5680,10,285,35981.72,3,3,3,333,0,5680,2022-11-01,GASLAND N 8TH ST / BURLINGTON,A,1204 N 8TH ST,IA,52601,-91.105445,40.820249,BURLINGTON
5175,6,89,6164.74,3,4,4,344,0,5175,2022-11-01,KWIK STOP DELHI,A,"502, 3RD  ST",IA,52223,-91.330806,42.430106,DELHI
4707,35,36,4241.92,4,4,4,444,0,4707,2022-11-01,WALGREENS #05119 / CLINTON,A,806 S 4TH ST,IA,52732,-90.193208,41.837297,CLINTON
6018,14,364,39230.64,4,3,3,433,0,6018,2022-11-01,CASEY'S GENERAL STORE #2532 / ELDORA,A,1807 EDGINGTON AVE,IA,50627,-93.106077,42.360624,ELDORA
4143,12,562,109368.96,4,2,2,422,0,4143,2022-11-01,BUCKY'S,A,603  E HWY 24,IA,52154,-92.14832,43.06722,LAWLER
5856,6,1551,100507.16,3,1,2,312,0,5856,2022-11-01,STATION MART #1 - EVANSDALE,A,3594 LAFAYETTE ROAD,IA,50707,-92.287994,42.477245,EVANSDALE
3857,3,1893,243722.26,1,1,1,111,0,3857,2022-11-01,QUILLINS FOOD RANCH / WAUKON,A,9TH ST SW B,IA,52172,,,WAUKON
4299,3,1176,137095.38,1,2,2,122,0,4299,2022-11-01,HOMETOWN MARKET / CENTRAL CITY,A,9 WATERHOUSE AVE,IA,52214,-91.530478,42.199296,CENTRAL CITY
6078,4,1451,62597.84,2,1,2,212,0,6078,2022-11-01,KUM & GO #0185 / BONDURANT,A,3015 OXBOW COURT SW,IA,50035,,,BONDURANT
5098,4,1275,257740.6,2,1,1,211,0,5098,2022-11-01,BEST FOOD MART 3  LLC,A,1621 UNIVERSITY AVE,IA,50311,-93.63996,41.600477,DES MOINES
5892,5,531,42643.47,2,3,3,233,0,5892,2022-11-01,GARNER FOODS / FT MADISON,A,2236 AVE L,IA,52627,-91.337828,40.627164,FORT MADISON
4733,4,313,55439.82,2,3,3,233,0,4733,2022-11-01,WALGREENS #03773 / URBANDALE,A,4600 86TH ST,IA,50322,-93.736543,41.644387,URBANDALE
6287,14,1213,151388.5,4,1,2,412,0,6287,2022-11-01,RIVERSIDE #4 / BETTENDORF,A,2320 SPRUCE HILLS DRIVE,IA,52722,-90.500019,41.548751,BETTENDORF
2836,4,125,10218.71,2,4,4,244,0,2836,2022-11-01,CVS PHARMACY #8546 / WATERLOO,A,205 FRANKLIN STREET,IA,50703,-92.337641,42.503596,WATERLOO
4558,6,1277,127819.11,3,1,2,312,0,4558,2022-11-01,KUM & GO #226 / SIOUX CITY,A,1373 PIERCE ST,IA,51105,-96.405013,42.504732,SIOUX CITY
