City,Category Name,Avg Growth Rate
KEOSAUQUA,AMERICAN CORDIALS & LIQUEUR,0.25601264557733655
DAKOTA CITY,CANADIAN WHISKIES,0.25597207150780527
FLOYD,IMPORTED DRY GINS,0.25596499937767647
VINTON,IMPORTED SCHNAPPS,0.25594933523312263
LONE TREE,TENNESSEE WHISKIES,0.25587559727989734
LAKE MILLS,NEUTRAL GRAIN SPIRITS,0.2558737274634832
TIPTON,FLAVORED RUM,0.2557168121722995
MINDEN,IOWA SPIRITS MANUFACTURERS,0.2554840799751613
NORTH LIBERTY,SINGLE MALT SCOTCH,0.25543537721026355
AFTON,AMERICAN VODKAS,0.2553971141298293
SHEFFIELD,SPICED RUM,0.255381644934114
LAKE CITY,SCOTCH WHISKIES,0.2553789928367944
INDEPENDENCE,AMERICAN CORDIALS & LIQUEUR,0.25530705037139073
CRESCO,COFFEE LIQUEURS,0.2548451457003824
OSKALOOSA,SINGLE MALT SCOTCH,0.2548398804622393
APLINGTON,SPICED RUM,0.2548393970721299
DURANT,WHISKEY LIQUEUR,0.25482159043771685
ELKADER,AMERICAN BRANDIES,0.25477286182430886
BONDURANT,COCKTAILS/RTD,0.2547632215752169
AURELIA,STRAIGHT BOURBON WHISKIES,0.25460026622817317
FARMINGTON,MIXTO TEQUILA,0.25435238538443244
BONDURANT,SCOTCH WHISKIES,0.25419234132483864
FORT ATKINSON,STRAIGHT RYE WHISKIES,0.253960943257185
NEVADA,TENNESSEE WHISKIES,0.25393669524237444
GILBERTVILLE,IMPORTED CORDIALS & LIQUEUR,0.2539351611151549
SHENANDOAH,IMPORTED SCHNAPPS,0.253746771855877
WILTON,FLAVORED RUM,0.2537173575237487
WASHBURN,IRISH WHISKIES,0.2536326600735838
MANCHESTER,STRAIGHT BOURBON WHISKIES,0.2535671987035447
REDFIELD,CANADIAN WHISKIES,0.25343539596143616
MONROE,IMPORTED CORDIALS & LIQUEUR,0.2534140486206046
SERGEANT BLUFF,BLENDED WHISKIES,0.25340498941607387
FAIRFIELD,FLAVORED RUM,0.25338337636288727
RAYMOND,STRAIGHT BOURBON WHISKIES,0.25321320087248583
OSCEOLA,COCKTAILS/RTD,0.2531729416350332
CRESCO,SINGLE MALT SCOTCH,0.25311176441266414
BLUE GRASS,CANADIAN WHISKIES,0.25309671514777743
INDIANOLA,IOWA SPIRITS MANUFACTURERS,0.25301056636498337
VICTOR,AMERICAN VODKAS,0.25296953482135626
BLOOMFIELD,AMERICAN BRANDIES,0.2527285607056973
MARION,TEMPORARY & SPECIALTY PACKAGES,0.2526268045234063
LARCHWOOD,AMERICAN VODKAS,0.2525073428748183
PERRY,IMPORTED CORDIALS & LIQUEUR,0.2524286648082863
GEORGE,SPICED RUM,0.252366701249152
MINDEN,CREAM LIQUEURS,0.25227240648095256
CLARION,AMERICAN SCHNAPPS,0.2522412202059591
STUART,IMPORTED CORDIALS & LIQUEUR,0.2522408021534327
WEST BRANCH,IRISH WHISKIES,0.25223844443052124
WAPELLO,AMERICAN FLAVORED VODKA,0.2520974248892642
NORTH LIBERTY,IMPORTED BRANDIES,0.25202477882177193
MANSON,100% AGAVE TEQUILA,0.25195865431569847
EMMETSBURG,AMERICAN CORDIALS & LIQUEUR,0.25182839914610805
JEFFERSON,AGED DARK RUM,0.2518130344000033
MAPLETON,WHISKEY LIQUEUR,0.2518047308769047
LENOX,100% AGAVE TEQUILA,0.2517959164679946
GRINNELL,AMERICAN CORDIALS & LIQUEUR,0.2517595548328351
NICHOLS,IMPORTED BRANDIES,0.25158281609060174
WALL LAKE,AMERICAN CORDIALS & LIQUEUR,0.25156516246903887
MILFORD,BLENDED WHISKIES,0.2514927558863655
BAXTER,STRAIGHT RYE WHISKIES,0.25146639571842216
FOREST CITY,SINGLE MALT SCOTCH,0.2513838502422631
ESTHERVILLE,SINGLE BARREL BOURBON WHISKIES,0.25133916280049956
ROCK VALLEY,MIXTO TEQUILA,0.251254773866005
ANKENY,GOLD RUM,0.25124283456443547
CRESCO,NEUTRAL GRAIN SPIRITS,0.2512315814852375
EMMETSBURG,COFFEE LIQUEURS,0.2512030124653774
CASCADE,WHISKEY LIQUEUR,0.2511536866691
CENTERVILLE,COCKTAILS/RTD,0.2511475286040244
CORNING,WHISKEY LIQUEUR,0.25100668011529176
IOWA FALLS,IMPORTED DISTILLED SPIRIT SPECIALTY,0.25084753703716745
HOLSTEIN,AMERICAN SCHNAPPS,0.25072867958139067
OTTUMWA,STRAIGHT RYE WHISKIES,0.2506007623961736
WEST BEND,IMPORTED CORDIALS & LIQUEUR,0.2505788221502564
ALDEN,IMPORTED DRY GINS,0.2505732836972879
HAMBURG,IOWA SPIRITS MANUFACTURERS,0.25049785539215697
STUART,AMERICAN BRANDIES,0.2504212375225731
GOWRIE,100% AGAVE TEQUILA,0.25033514056470424
OSAGE,SINGLE MALT SCOTCH,0.25031359179126117
FAIRFIELD,COCKTAILS/RTD,0.25025888938161883
HILLS,IMPORTED BRANDIES,0.25019967709866103
STUART,TRIPLE SEC,0.2501542573610693
CENTER POINT,IMPORTED SCHNAPPS,0.25013759392348345
FAIRBANK,NEUTRAL GRAIN SPIRITS,0.2501058201058201
CORNING,AMERICAN SLOE GINS,0.25000000000000006
MARION,AMERICAN SLOE GINS,0.25000000000000006
COLUMBUS JUNCTION,FLAVORED GIN,0.25
CRESCENT,NEUTRAL GRAIN SPIRITS FLAVORED,0.25
LAWLER,IMPORTED DISTILLED SPIRIT SPECIALTY,0.25
MALVERN,AMERICAN DRY GINS,0.25
BELLEVUE,NEUTRAL GRAIN SPIRITS FLAVORED,0.25
GLIDDEN,TRIPLE SEC,0.25
COLO,STRAIGHT RYE WHISKIES,0.24999999999999994
GUTTENBERG,AMERICAN CORDIALS & LIQUEUR,0.2498735251670673
FLOYD,IMPORTED CORDIALS & LIQUEURS,0.24978466838931948
CARROLL,AMERICAN DISTILLED SPIRIT SPECIALTY,0.24968193384223933
WEST BEND,SINGLE BARREL BOURBON WHISKIES,0.24957063918757452
INDIANOLA,COCKTAILS/RTD,0.24954387626740115
HIAWATHA,CANADIAN WHISKIES,0.24937220128528814
WEST DES MOINES,STRAIGHT RYE WHISKIES,0.24936257476750623
DELAWARE,AMERICAN BRANDIES,0.24934233128222652
INDEPENDENCE,FLAVORED RUM,0.24928516401921164
HOLY CROSS,IMPORTED CORDIALS & LIQUEUR,0.249248699927524
SHUEYVILLE,AMERICAN CORDIALS & LIQUEUR,0.24915326175726524
ST ANSGAR,AMERICAN CORDIALS & LIQUEUR,0.2489415362079701
ADAIR,CREAM LIQUEURS,0.24889169097695743
BELLE PLAINE,NEUTRAL GRAIN SPIRITS,0.24887925951911596
SIOUX RAPIDS,SPICED RUM,0.2488395912587444
RAYMOND,AMERICAN BRANDIES,0.2488127039920843
RUNNELLS,TEMPORARY & SPECIALTY PACKAGES,0.2487831744739873
IOWA FALLS,AMERICAN DRY GINS,0.24876420841429026
ONAWA,NEUTRAL GRAIN SPIRITS,0.24867151153036657
MANCHESTER,COCKTAILS/RTD,0.24866792822083994
LAWLER,IMPORTED FLAVORED VODKA,0.24856801168160073
MOUNT AYR,AMERICAN VODKAS,0.24856340323324258
NEW HAMPTON,AMERICAN FLAVORED VODKA,0.24853424632896726
GREENFIELD,BLENDED WHISKIES,0.24831615392630343
INDEPENDENCE,IRISH WHISKIES,0.24831575763378444
DUMONT,IMPORTED VODKAS,0.2483091787439614
BRITT,STRAIGHT BOURBON WHISKIES,0.24826708067376133
WEST BRANCH,FLAVORED RUM,0.24826338384148672
GARNER,FLAVORED GIN,0.2481616334689798
WATERLOO,IRISH WHISKIES,0.2481551570042253
SLOAN,COCKTAILS/RTD,0.2481116391871541
FORT DODGE,FLAVORED GIN,0.2480722888493783
DE SOTO,WHITE RUM,0.24799523003079604
FONDA,CANADIAN WHISKIES,0.24789868175332916
ELKADER,CREAM LIQUEURS,0.24784257373861038
ADEL,FLAVORED RUM,0.24780545221061856
BONDURANT,IMPORTED BRANDIES,0.24779773470054822
MELCHER-DALLAS,BLENDED WHISKIES,0.24776830657567583
MELCHER-DALLAS,IRISH WHISKIES,0.2477470018565909
PAULLINA,CREAM LIQUEURS,0.24755820257440375
DURANT,CANADIAN WHISKIES,0.247522246604703
SHENANDOAH,IMPORTED BRANDIES,0.24751295589685984
NORTHWOOD,BLENDED WHISKIES,0.24741713584780198
ANAMOSA,IMPORTED CORDIALS & LIQUEURS,0.24725774367718098
ACKLEY,WHITE RUM,0.24723793176292264
LENOX,SPICED RUM,0.24723354539589926
SHUEYVILLE,IMPORTED SCHNAPPS,0.24723282843310931
GARNER,IMPORTED SCHNAPPS,0.24722614860254402
CLARKSVILLE,WHISKEY LIQUEUR,0.24707220836147734
DYERSVILLE,WHISKEY LIQUEUR,0.24699824188288808
ST LUCAS,SPICED RUM,0.24699132996443063
FOREST CITY,STRAIGHT BOURBON WHISKIES,0.24697358074219333
LATIMER,SPICED RUM,0.24697099011578097
DAYTON,MIXTO TEQUILA,0.24686239804798668
BONDURANT,IMPORTED VODKAS,0.24680886570550067
DOON,AMERICAN CORDIALS & LIQUEUR,0.24664023336340904
NORTH ENGLISH,TENNESSEE WHISKIES,0.2465379977405243
DOON,TENNESSEE WHISKIES,0.24645401252281318
STATE CENTER,IMPORTED FLAVORED VODKA,0.24645027203106587
GRAETTINGER,AMERICAN CORDIALS & LIQUEUR,0.24641954190184456
LAKE MILLS,COCKTAILS/RTD,0.24624154156729547
GUTHRIE CENTER,COCKTAILS/RTD,0.2461508323243494
POLK CITY,AMERICAN BRANDIES,0.24611560469563865
SWISHER,IOWA SPIRITS MANUFACTURERS,0.2460276851800709
CENTRAL CITY,100% AGAVE TEQUILA,0.24582775455543912
MURRAY,WHITE RUM,0.24567013056221684
MECHANICSVILLE,IMPORTED SCHNAPPS,0.24561790497245503
SUTHERLAND,TENNESSEE WHISKIES,0.24561434781283417
WAUKON,AGED DARK RUM,0.24548772104858582
NORWALK,COCKTAILS/RTD,0.24544233313411998
BELLEVUE,MIXTO TEQUILA,0.24533420495594074
VINTON,AMERICAN DRY GINS,0.2453275253632695
LANSING,FLAVORED RUM,0.24527923212642508
JOHNSTON,MIXTO TEQUILA,0.24523254106088901
SERGEANT BLUFF,IMPORTED VODKAS,0.24519094498537775
CARLISLE,WHISKEY LIQUEUR,0.2451751821065287
HOLSTEIN,IMPORTED CORDIALS & LIQUEUR,0.24511727487172907
LAKE CITY,AMERICAN FLAVORED VODKA,0.24511327427893845
FLOYD,TENNESSEE WHISKIES,0.24500375394345725
EARLHAM,BLENDED WHISKIES,0.2449861495702992
NORWAY,IMPORTED SCHNAPPS,0.24492763081486127
WAVERLY,IMPORTED BRANDIES,0.24487332812002496
KNOXVILLE,AMERICAN CORDIALS & LIQUEUR,0.24475854410712397
ELDORA,BLENDED WHISKIES,0.24471791024169812
DEWITT,AMERICAN DRY GINS,0.24461958496597425
ARLINGTON,AMERICAN VODKAS,0.244478291526758
EVANSDALE,STRAIGHT RYE WHISKIES,0.24446021960115935
SIBLEY,SCOTCH WHISKIES,0.24444509636173772
INDEPENDENCE,100% AGAVE TEQUILA,0.24431307762397544
MT PLEASANT,WHISKEY LIQUEUR,0.24429123645722614
MARSHALLTOWN,COCKTAILS/RTD,0.24424011970427137
ALBIA,STRAIGHT BOURBON WHISKIES,0.2441989309675822
ALBION,TENNESSEE WHISKIES,0.24413335558377455
MITCHELLVILLE,SPICED RUM,0.2441176301307895
ST CHARLES,SPICED RUM,0.24399668007111006
OKOBOJI,FLAVORED RUM,0.24394588597046982
LENOX,AMERICAN SCHNAPPS,0.24392723300655064
HIAWATHA,COCKTAILS/RTD,0.24392396195549196
REINBECK,STRAIGHT RYE WHISKIES,0.24379159911569637
WASHBURN,AMERICAN VODKAS,0.24377206091527306
REDFIELD,AMERICAN VODKAS,0.24368984550327902
WEST BURLINGTON,SCOTCH WHISKIES,0.24366810801041675
HARLAN,IRISH WHISKIES,0.24357421201030308
EVANSDALE,TRIPLE SEC,0.24354487367779776
ARNOLDS PARK,AMERICAN FLAVORED VODKA,0.24353928917390336
CRESCO,WHISKEY LIQUEUR,0.24350435948050833
LOGAN,MIXTO TEQUILA,0.24348668261784734
PERRY,AMERICAN CORDIALS & LIQUEUR,0.24348179415013016
COLFAX,TENNESSEE WHISKIES,0.24346481238881346
SWISHER,FLAVORED RUM,0.2434062431010832
WEST BRANCH,AMERICAN FLAVORED VODKA,0.24340486790715174
AVOCA,TENNESSEE WHISKIES,0.24334089358056596
EXIRA,IMPORTED VODKAS,0.2432009058105682
CORWITH,FLAVORED RUM,0.24319971175368418
MELCHER-DALLAS,AMERICAN SCHNAPPS,0.2430636777577231
LARCHWOOD,FLAVORED RUM,0.24300853845089718
ARNOLD'S PARK,TEMPORARY & SPECIALTY PACKAGES,0.24271779522139064
ST ANSGAR,WHISKEY LIQUEUR,0.24271538532553316
BANCROFT,GOLD RUM,0.24266092275253448
ELLSWORTH,AMERICAN BRANDIES,0.24251603641084155
MARION,FLAVORED GIN,0.24239951520379208
ANITA,IMPORTED BRANDIES,0.24221718295355651
ANKENY,STRAIGHT RYE WHISKIES,0.24207308999542357
PERRY,IRISH WHISKIES,0.24196622323621897
LISBON,SCOTCH WHISKIES,0.24192864605753425
GRAND JUNCTION,SPICED RUM,0.24180703286140984
WEST DES MOINES,AMERICAN CORDIALS & LIQUEUR,0.24179387825939835
RAYMOND,FLAVORED RUM,0.24178592933280307
TIPTON,TRIPLE SEC,0.24175966999134105
WALNUT,STRAIGHT BOURBON WHISKIES,0.24173972807061053
ORANGE CITY,IMPORTED BRANDIES,0.24170340066759413
BETTENDORF,COCKTAILS/RTD,0.2416800958000164
NORTHWOOD,TENNESSEE WHISKIES,0.24153552126470812
VICTOR,SPICED RUM,0.24152552607309755
HAMPTON,WHISKEY LIQUEUR,0.24150784776252698
EMMETSBURG,STRAIGHT BOURBON WHISKIES,0.2414916497200419
NEW HAMPTON,CORN WHISKIES,0.2413793103448276
CRESCO,IMPORTED CORDIALS & LIQUEUR,0.241237901761335
MILFORD,COCKTAILS/RTD,0.24116853800955326
MUSCATINE,AMERICAN SLOE GINS,0.24113821814576789
OTHO,AMERICAN VODKAS,0.2410376726854392
ELDRIDGE,CORN WHISKIES,0.24101093674886406
COLUMBUS JUNCTION,AMERICAN CORDIALS & LIQUEUR,0.2409690774735199
MASON CITY,COCKTAILS/RTD,0.2408949337930781
WINDSOR HEIGHTS,SINGLE BARREL BOURBON WHISKIES,0.24087945300788394
HARPERS FERRY,AMERICAN VODKAS,0.24081417366074173
WOODBINE,AMERICAN SCHNAPPS,0.24071516096694603
IOWA CITY,100% AGAVE TEQUILA,0.24067145402387427
WELLMAN,FLAVORED RUM,0.24027492235007583
BETTENDORF,IMPORTED BRANDIES,0.24014153018622827
ORANGE CITY,AMERICAN FLAVORED VODKA,0.24010804408653538
DEXTER,BLENDED WHISKIES,0.23997556625014996
TIPTON,WHISKEY LIQUEUR,0.23985541744422265
INDIANOLA,FLAVORED RUM,0.23973615969863663
WOODWARD,AMERICAN VODKAS,0.2396722552001771
WEST BURLINGTON,COCKTAILS/RTD,0.2396602107947087
RED OAK,IMPORTED DRY GINS,0.23963417829847522
WAUKON,IMPORTED FLAVORED VODKA,0.23956574754160864
MALVERN,COCKTAILS/RTD,0.2394751200630872
INDIANOLA,IMPORTED DRY GINS,0.23946922096036893
ST CHARLES,TENNESSEE WHISKIES,0.23943305127008774
AFTON,BLENDED WHISKIES,0.23940781440781436
GRUNDY CENTER,BLENDED WHISKIES,0.2393594056040679
WEST UNION,WHISKEY LIQUEUR,0.23927733862166745
DENVER,IRISH WHISKIES,0.23919005140388458
ROCK RAPIDS,IMPORTED CORDIALS & LIQUEUR,0.23918158469722464
CLERMONT,IMPORTED SCHNAPPS,0.23908106104042157
KNOXVILLE,STRAIGHT RYE WHISKIES,0.2390556684673123
URBANDALE,AMERICAN DRY GINS,0.23903221675712846
OSKALOOSA,IRISH WHISKIES,0.23894175872935494
CLEAR LAKE,BOTTLED IN BOND BOURBON,0.2388293357910949
DUBUQUE,100% AGAVE TEQUILA,0.23881631863417818
GREENFIELD,IMPORTED DRY GINS,0.2387430156706031
FARMINGTON,SPICED RUM,0.23870786274778796
SHEFFIELD,TENNESSEE WHISKIES,0.2386707510904099
HARTLEY,COCKTAILS/RTD,0.23863257666271212
FAIRFIELD,STRAIGHT BOURBON WHISKIES,0.2385633790882833
PARKERSBURG,COFFEE LIQUEURS,0.23851514648754082
NEW LONDON,IMPORTED BRANDIES,0.2383826465783263
PLEASANT HILL,IMPORTED CORDIALS & LIQUEUR,0.23835849721710442
SIOUX CENTER,STRAIGHT BOURBON WHISKIES,0.23822222050690844
NASHUA,STRAIGHT BOURBON WHISKIES,0.23789584939982386
GLIDDEN,SCOTCH WHISKIES,0.23789173789173787
MT PLEASANT,MIXTO TEQUILA,0.23781886662891819
SIOUX CITY,CORN WHISKIES,0.23773703383814937
MADRID,TRIPLE SEC,0.23773339570254112
EXIRA,COCKTAILS/RTD,0.23770805334878362
EMMETSBURG,MIXTO TEQUILA,0.2376785701440409
BLUE GRASS,CREAM LIQUEURS,0.23763917656534242
EAGLE GROVE,COCKTAILS/RTD,0.23758241530559113
STUART,STRAIGHT BOURBON WHISKIES,0.23745887181135114
OTHO,FLAVORED RUM,0.2374428583522458
CARLISLE,AMERICAN FLAVORED VODKA,0.23742736774277048
GRIMES,CREAM LIQUEURS,0.23739994088030222
SIOUX CITY,100% AGAVE TEQUILA,0.23724937102494892
BOONE,COCKTAILS/RTD,0.23713746567496174
SHUEYVILLE,SPICED RUM,0.23698880227969585
ROCK VALLEY,STRAIGHT BOURBON WHISKIES,0.2368701318359431
SERGEANT BLUFF,NEUTRAL GRAIN SPIRITS FLAVORED,0.23686113447698234
NEVADA,AMERICAN DRY GINS,0.23674445306448766
BONDURANT,TRIPLE SEC,0.23674192590774665
CEDAR FALLS,IMPORTED SCHNAPPS,0.23666870953386251
NORTHWOOD,CREAM LIQUEURS,0.23642184731590013
GARNER,FLAVORED RUM,0.23639906113981835
CORYDON,NEUTRAL GRAIN SPIRITS,0.23639455782312924
WATERLOO,IMPORTED CORDIALS & LIQUEURS,0.2363320774778814
KEOKUK,BOTTLED IN BOND BOURBON,0.23616282226885174
WASHINGTON,IMPORTED CORDIALS & LIQUEUR,0.23615283848093846
MIDDLETOWN,AMERICAN SCHNAPPS,0.23614993812284235
POLK CITY,WHITE RUM,0.23601715979220153
CLEAR LAKE,BLENDED WHISKIES,0.23600138799775502
MAQUOKETA,STRAIGHT BOURBON WHISKIES,0.23597952577123538
WEST BRANCH,STRAIGHT BOURBON WHISKIES,0.23588785186391203
PARKERSBURG,CREAM LIQUEURS,0.23587415016636146
ST ANSGAR,STRAIGHT BOURBON WHISKIES,0.23584349938970342
WEST POINT,SCOTCH WHISKIES,0.23584125942355053
PAULLINA,AMERICAN FLAVORED VODKA,0.23579880261488864
CUMMING,STRAIGHT BOURBON WHISKIES,0.23579238991860355
ELLSWORTH,IRISH WHISKIES,0.2357657430777035
MADRID,CREAM LIQUEURS,0.23575441330063182
PANORA,AMERICAN FLAVORED VODKA,0.23572286427319403
OXFORD,AMERICAN BRANDIES,0.23562738656244622
CORNING,FLAVORED RUM,0.2355956979499163
AUDUBON,COFFEE LIQUEURS,0.23553942342290346
WEST DES MOINES,IMPORTED DRY GINS,0.2355154598269397
IOWA FALLS,100% AGAVE TEQUILA,0.23549901878296553
LAURENS,100% AGAVE TEQUILA,0.2354608936164915
BETTENDORF,IMPORTED CORDIALS & LIQUEURS,0.23543569074312995
SERGEANT BLUFF,AMERICAN DRY GINS,0.2352250225645982
AMES,AMERICAN CORDIALS & LIQUEUR,0.23507659072930523
HUBBARD,AMERICAN CORDIALS & LIQUEUR,0.2350618028191016
FAIRFIELD,AMERICAN FLAVORED VODKA,0.23501810718238833
SIOUX CENTER,BLENDED WHISKIES,0.23499994644542135
STORM LAKE,STRAIGHT BOURBON WHISKIES,0.23498872731998977
ALGONA,IMPORTED CORDIALS & LIQUEURS,0.23490740740740743
AUDUBON,FLAVORED RUM,0.2348377278707238
LANSING,CREAM LIQUEURS,0.23483161753679563
LE MARS,STRAIGHT BOURBON WHISKIES,0.23478082200775705
DAKOTA CITY,FLAVORED RUM,0.23477919457180718
CARTER LAKE,IRISH WHISKIES,0.2347409194141573
SHELDON,COCKTAILS/RTD,0.23462024111111968
CLARKSVILLE,CANADIAN WHISKIES,0.23461898349489155
MASON CITY,AMERICAN SLOE GINS,0.2345959595959596
BELLE PLAINE,IRISH WHISKIES,0.23450666605130968
ROLFE,AMERICAN VODKAS,0.23445579185026602
CENTER POINT,TENNESSEE WHISKIES,0.23439863660275148
SERGEANT BLUFF,AMERICAN VODKAS,0.23437229187163056
NEWTON,IMPORTED CORDIALS & LIQUEURS,0.2342948717948715
ANITA,IOWA SPIRITS MANUFACTURERS,0.23428061458958674
BLUE GRASS,AMERICAN VODKAS,0.23426057152664248
SHENANDOAH,AMERICAN BRANDIES,0.23423175297167909
URBANA,WHISKEY LIQUEUR,0.23418297414163058
SWEA CITY,IMPORTED CORDIALS & LIQUEUR,0.23416640897279759
CLEARLAKE,IMPORTED SCHNAPPS,0.23415052043684925
PALO,AMERICAN SCHNAPPS,0.23413660852323068
ONAWA,AMERICAN SCHNAPPS,0.23410753294770803
MARSHALLTOWN,STRAIGHT RYE WHISKIES,0.23408495327767773
PEOSTA,TENNESSEE WHISKIES,0.23395979536775827
BOONE,IMPORTED CORDIALS & LIQUEURS,0.23387679290062943
FREDERICKSBURG,AMERICAN FLAVORED VODKA,0.23387111870280886
HUXLEY,COFFEE LIQUEURS,0.23369924570500125
TOLEDO,CREAM LIQUEURS,0.23356549385904976
STRATFORD,STRAIGHT BOURBON WHISKIES,0.2335485158984949
OTTUMWA,AMERICAN CORDIALS & LIQUEUR,0.2334578064314343
URBANDALE,SCOTCH WHISKIES,0.23343129747925126
PLEASANT HILL,AMERICAN CORDIALS & LIQUEUR,0.23342764351693657
EAGLE GROVE,STRAIGHT BOURBON WHISKIES,0.23333298962479718
SOLON,COCKTAILS/RTD,0.23323579863454133
MARCUS,IRISH WHISKIES,0.23322049359249783
ELDRIDGE,CREAM LIQUEURS,0.23314425236087996
MELCHER-DALLAS,FLAVORED RUM,0.23308954089058634
WAUKEE,AMERICAN FLAVORED VODKA,0.2328356223303112
ELDRIDGE,BLENDED WHISKIES,0.2328167447961849
CEDAR FALLS,STRAIGHT BOURBON WHISKIES,0.2327611273634765
ALDEN,BLENDED WHISKIES,0.23273083127434643
AVOCA,IMPORTED BRANDIES,0.23272627899490647
CARTER LAKE,STRAIGHT BOURBON WHISKIES,0.2326278194105702
WEST BURLINGTON,BOTTLED IN BOND BOURBON,0.23255813953488372
NORA SPRINGS,CREAM LIQUEURS,0.23249135580858651
MARTELLE,STRAIGHT RYE WHISKIES,0.2324806096067489
COLUMBUS JUNCTION,WHISKEY LIQUEUR,0.23240687822162928
REMSEN,IMPORTED FLAVORED VODKA,0.23240261753956779
HIAWATHA,SCOTCH WHISKIES,0.23238819233806599
CORALVILLE,AGED DARK RUM,0.2323710964101446
OSKALOOSA,SCOTCH WHISKIES,0.23233635024553156
EXIRA,AMERICAN BRANDIES,0.23230479982304797
SHUEYVILLE,IMPORTED CORDIALS & LIQUEUR,0.23229026557109175
SWISHER,AMERICAN SCHNAPPS,0.23207614310392455
ANKENY,IMPORTED BRANDIES,0.23195275154282394
SHUEYVILLE,TENNESSEE WHISKIES,0.23173794948123452
WEST DES MOINES,IMPORTED SCHNAPPS,0.23163347467291537
SANBORN,STRAIGHT BOURBON WHISKIES,0.23161528422642905
BELLEVUE,NEUTRAL GRAIN SPIRITS,0.2316150284900285
MARTENSDALE,CANADIAN WHISKIES,0.23159267552282337
WELLMAN,WHISKEY LIQUEUR,0.23158357247927633
WEST POINT,AMERICAN BRANDIES,0.23151127834075205
CARROLL,SINGLE MALT SCOTCH,0.23149786821951845
VILLISCA,BLENDED WHISKIES,0.23147780716200483
KELLOGG,AMERICAN FLAVORED VODKA,0.23144626604959914
CRESCO,TRIPLE SEC,0.23141144984095377
MARION,STRAIGHT RYE WHISKIES,0.23135521210302148
BONDURANT,CREAM LIQUEURS,0.23127215046187574
LA PORTE CITY,MIXTO TEQUILA,0.23126403134580345
GUTTENBERG,IMPORTED DRY GINS,0.2312273969986001
MANLY,IMPORTED SCHNAPPS,0.23120915032679734
COLUMBUS JUNCTION,AMERICAN FLAVORED VODKA,0.23117774774942532
MARCUS,CREAM LIQUEURS,0.23107600702934605
AVOCA,FLAVORED RUM,0.23076932386250334
WASHINGTON,STRAIGHT RYE WHISKIES,0.230741831026968
DURANT,COFFEE LIQUEURS,0.2303280001211888
CRESCO,AGED DARK RUM,0.23031041682319423
CENTERVILLE,STRAIGHT BOURBON WHISKIES,0.2302560802796516
OTTUMWA,COCKTAILS/RTD,0.23011972987785326
FORT MADISON,100% AGAVE TEQUILA,0.23009701209839653
WEST BURLINGTON,STRAIGHT RYE WHISKIES,0.22986543646671978
URBANA,IMPORTED CORDIALS & LIQUEUR,0.22983925089377263
FORT DODGE,AMERICAN CORDIALS & LIQUEUR,0.22982419246695918
SOLON,SINGLE MALT SCOTCH,0.2296947084544645
OAKLAND,WHISKEY LIQUEUR,0.2296944626211621
URBANDALE,CORN WHISKIES,0.2295656789481503
LATIMER,AMERICAN BRANDIES,0.22955740132017644
CLEAR LAKE,FLAVORED RUM,0.2295542355016071
HOLY CROSS,AMERICAN VODKAS,0.22927548722922128
BAXTER,MIXTO TEQUILA,0.22919768598739956
SPENCER,AMERICAN CORDIALS & LIQUEUR,0.2289338521492029
ROCK RAPIDS,CREAM LIQUEURS,0.22892576377274154
WEST POINT,SINGLE MALT SCOTCH,0.22888586195997473
GRAND JUNCTION,IMPORTED BRANDIES,0.22887774443215922
CLIVE,IMPORTED CORDIALS & LIQUEUR,0.22884261068847214
ALTON,100% AGAVE TEQUILA,0.22875816993464057
TOLEDO,STRAIGHT BOURBON WHISKIES,0.2286369739356958
LIME SPRINGS,IMPORTED CORDIALS & LIQUEUR,0.22852348993288582
LOVILIA,AMERICAN CORDIALS & LIQUEUR,0.22846652935118436
HAZLETON,COCKTAILS/RTD,0.2279673495325656
WOODBINE,MIXTO TEQUILA,0.22789342793170786
BLOOMFIELD,IRISH WHISKIES,0.22783306757482116
GOLDFIELD,AMERICAN SCHNAPPS,0.22780096887239745
WEST LIBERTY,IMPORTED DRY GINS,0.22776765277808453
FOREST CITY,COCKTAILS/RTD,0.2275787842856513
SPIRIT LAKE,STRAIGHT BOURBON WHISKIES,0.22753272517092396
SULLY,COCKTAILS/RTD,0.22742170055205668
CLEAR LAKE,IMPORTED FLAVORED VODKA,0.22738990904449888
WALCOTT,SPICED RUM,0.2272762848743738
COON RAPIDS,SCOTCH WHISKIES,0.22724404089484876
MADRID,STRAIGHT BOURBON WHISKIES,0.22722041227994058
SUTHERLAND,AMERICAN VODKAS,0.2271952508983799
ROCK RAPIDS,STRAIGHT BOURBON WHISKIES,0.22714592143858262
WALKER,IOWA SPIRITS MANUFACTURERS,0.2271187169916854
FAIRFIELD,IMPORTED CORDIALS & LIQUEUR,0.22707489414844462
ANITA,AMERICAN SCHNAPPS,0.2270394533739053
RIVERSIDE,COFFEE LIQUEURS,0.22702304058402714
PLEASANT HILL,100% AGAVE TEQUILA,0.22697116937865766
BELMOND,IMPORTED VODKAS,0.22696057294957775
RIVERSIDE,IMPORTED DRY GINS,0.22687830747142654
OAKLAND,FLAVORED RUM,0.2268760239619806
NEWTON,COCKTAILS/RTD,0.22684992371731427
WASHINGTON,SINGLE MALT SCOTCH,0.22670363714268402
PACIFIC JUNCTION,AMERICAN CORDIALS & LIQUEUR,0.22669394132888843
